handle,title,vendor,formattedcode,gram,qty,price,archived,archivedon,addedon,lastfetcheddate
hardwood-european-oak-valer-ame-gc22003,Hardwood European Oak Valer AME-GC22003 Grand Chateau,johnsonhardwood,johnsonhardwood-AME-GC22003,0,0,0,,,25-05-2021,25-05-2021
hardwood-european-oak-barnard-ame-gc22002-grand-chateau,Hardwood European Oak Barnard AME-GC22002 Grand Chateau,johnsonhardwood,johnsonhardwood-AME-GC22002,24947.58035,100000,184.36,,,25-05-2021,25-05-2021
hardwood-european-oak-chambord-ame-gc22001-grand-chateau,Hardwood European Oak Chambord AME-GC22001 Grand Chateau,johnsonhardwood,johnsonhardwood-AME-GC22001,24947.58035,100000,174.97,,,25-05-2021,25-05-2021
ripton-ame-sgmm11012-geen-mountain,Hardwood Ripton AME-SGMM11012 Geen Mountain,johnsonhardwood,johnsonhardwood-AME-SGMM11012,27215.5422,10000,131.14,,,25-05-2021,25-05-2021
searsburg-ame-sgmm11011-green-mountain,Hardwood Searsburg AME-SGMM11011 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMM11011,22679.6185,10000,131.14,,,25-05-2021,25-05-2021
westmore-ame-sgmm11010-green-mountain,Westmore AME-SGMM11010 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMM11010,22679.6185,10000,131.14,,,25-05-2021,25-05-2021
underhill-ame-sgmm11009-green-mountain,Underhill AME-SGMM11009 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMM11009,22679.6185,10000,131.14,,,25-05-2021,25-05-2021
swanton-ame-sgmm11008-green-mountain,Hardwood Swanton AME-SGMM11008 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMM11008,22679.6185,10000,131.14,,,25-05-2021,25-05-2021
newbury-ame-sgmo11007-green-mountain,Hardwood Newbury AME-SGMO11007 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11007,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
ludlow-ame-sgmo11006-green-mountain,Hardwood Ludlow AME-SGMO11006 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11006,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
hardwick-ame-sgmo11005-green-mountain,Hardwood Hardwick AME-SGMO11005 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11005,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
granby-ame-sgmo11004-green-mountain,Hardwood Granby AME-SGMO11004 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11004,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
craftsbury-ame-sgmo11003-green-mountain,Hardwood Craftsbury AME-SGMO11003 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11003,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
derby-ame-sgmo11002-green-mountain,Hardwood Derby AME-SGMO11002 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11002,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
concord-ame-sgmo11001-green-mountain,Hardwood Concord AME-SGMO11001 Green Mountain,johnsonhardwood,johnsonhardwood-AME-SGMO11001,22679.6185,10000,125.17,,,25-05-2021,25-05-2021
nebula-sv-22309-skyview,Vinyl Nebula SV-22309 Skyview,johnsonhardwood,johnsonhardwood-SV-22309,25627.96891,10000,81,,,25-05-2021,25-05-2021
meteor-sv-22308-skyview,Vinyl Meteor SV-22308 Skyview,johnsonhardwood,johnsonhardwood-SV-22308,25627.96891,10000,81,,,25-05-2021,25-05-2021
aurora-sv-22307-skyview,Vinyl Aurora SV-22307 Skyview,johnsonhardwood,johnsonhardwood-SV-22307,25627.96891,10000,81,,,25-05-2021,25-05-2021
cumulus-sv-22306-skyview,Vinyl Cumulus SV-22306 Skyview,johnsonhardwood,johnsonhardwood-SV-22306,25627.96891,10000,81,,,25-05-2021,25-05-2021
storm-sv-22305-skyview,Vinyl Storm SV-22305 Skyview,johnsonhardwood,johnsonhardwood-SV-22305,25627.96891,10000,81,,,25-05-2021,25-05-2021
morning-fog-sv-22304-skyview,Vinyl Morning Fog SV-22304 Skyview,johnsonhardwood,johnsonhardwood-SV-22304,25627.96891,10000,81,,,25-05-2021,25-05-2021
nimbus-sv-22303-skyview,Vinyl Nimbus SV-22303 Skyview,johnsonhardwood,johnsonhardwood-SV-22303,25627.96891,10000,81,,,25-05-2021,25-05-2021
celestial-sv-22302-skyview,Vinyl Celestial SV-22302 Skyview,johnsonhardwood,johnsonhardwood-SV-22302,25627.96891,10000,81,,,25-05-2021,25-05-2021
lightning-sv-22301-skyview,Vinyl Lightning SV-22301 Skyview,johnsonhardwood,johnsonhardwood-SV-22301,25627.96891,10000,81,,,25-05-2021,25-05-2021
marshland-saga-m16509-saga-villa,Hardwood Marshland SAGA-M16509 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16509,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
coastal-saga-m16508-saga-villa,Hardwood Coastal SAGA-M16508 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16508,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
midnight-saga-m16507-saga-villa,Hardwood Midnight SAGA-M16507 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16507,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
equinox-saga-m16506-saga-villa,Hardwood Equinox SAGA-M16506 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16506,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
twilight-saga-m16505-saga-villa,Twilight SAGA-M16505 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16505,22679.6185,0,156.33,,,25-05-2021,25-05-2021
eclipse-saga-m16503see-it-in-my-room-saga-villa,Hardwood Eclipse SAGA-M16503SEE Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16503SEE,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
luna-saga-m16502-saga-villa,Hardwood Luna SAGA-M16502 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16502,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
arctic-saga-m16501-saga-villa,Hardwood Arctic SAGA-M16501 Saga Villa,johnsonhardwood,johnsonhardwood-SAGA-M16501,22679.6185,10000,156.33,,,25-05-2021,25-05-2021
c-phs-17808-public-house,Hardwood Old Fashioned PHS-17808 Public House,johnsonhardwood,johnsonhardwood-PHS-17808,19050.87954,10000,81,,,25-05-2021,25-05-2021
manhattan-phs-17807-public-house,Hardwood Manhattan PHS-17807 Public House,johnsonhardwood,johnsonhardwood-PHS-17807,19050.87954,10000,81,,,25-05-2021,25-05-2021
whiskey-sour-phs-17806-public-house,Whiskey Sour PHS-17806 Public House,johnsonhardwood,johnsonhardwood-PHS-17806,19050.87954,10000,81,,,25-05-2021,25-05-2021
highball-phs-17805-public-house,Hardwood Highball PHS-17805 Public House,johnsonhardwood,johnsonhardwood-PHS-17805,19050.87954,10000,81,,,25-05-2021,25-05-2021
sidecar-phs-17804-public-house,Hardwood Sidecar PHS-17804 Public House,johnsonhardwood,johnsonhardwood-PHS-17804,19050.87954,10000,81,,,25-05-2021,25-05-2021
southside-phs-17803-public-house,Hardwood Southside PHS-17803 Public House,johnsonhardwood,johnsonhardwood-PHS-17803,19050.87954,10000,81,,,25-05-2021,25-05-2021
gin-rickey-phs-17802-public-archives,Hardwood Gin Rickey PHS-17802 Public House,johnsonhardwood,johnsonhardwood-PHS-17802,19050.87954,10000,70.02,,,25-05-2021,25-05-2021
french-75-phs-17801-public-house,Hardwood French 75 PHS-17801 Public House,johnsonhardwood,johnsonhardwood-PHS-17801,19050.87954,10000,81,,,25-05-2021,25-05-2021
luray-brc15004oak-blue-ridge,Hardwood Luray BRC15004OAK Blue RIdge,johnsonhardwood,johnsonhardwood-BRC15004OAK,23586.80324,10000,170.72,,,25-05-2021,25-05-2021
lewisburg-brc15003oak-blue-ridge,Hardwood Lewisburg BRC15003OAK Blue Ridge,johnsonhardwood,johnsonhardwood-BRC15003OAK,23586.80324,10000,167.87,,,25-05-2021,25-05-2021
frostburg-brc15002oak-blue-ridge,Hardwood Frostburg BRC15002OAK Blue Ridge,johnsonhardwood,johnsonhardwood-BRC15002OAK,23586.80324,10000,170.72,,,25-05-2021,25-05-2021
bryson-brc15001oak-ale-house,Hardwood Bryson BRC15001OAK Ale House,johnsonhardwood,johnsonhardwood-BRC15001OAK,23586.80324,10000,170.72,,,25-05-2021,25-05-2021
dunkel-ame-aho19012-ale-house,Hardwood Dunkel AME-AHO19012 Ale House,johnsonhardwood,johnsonhardwood-AME-AHO19012,18597.28717,10000,168.74,,,25-05-2021,25-05-2021
saison-ame-aho19010,Hardwood Saison AME-AHO19010,johnsonhardwood,johnsonhardwood-AME-AHO19010,18597.28717,10000,168.74,,,25-05-2021,25-05-2021
blonde-ame-aho19009-ale-house,Hardwood Blonde AME-AHO19009 Ale House,johnsonhardwood,johnsonhardwood-AME-AHO19009,18597.28717,10000,168.74,,,25-05-2021,25-05-2021
marzen-ame-aho19008-ale-house,Hardwood Marzen AME-AHO19008 Ale House,johnsonhardwood,johnsonhardwood-AME-AHO19008,18597.28717,10000,168.74,,,25-05-2021,25-05-2021
belgian-wheat-ame-aho19007-ale-house,Hardwood Belgian Wheat AME-AHO19007 Ale House,johnsonhardwood,johnsonhardwood-AME-AHO19007,18597.28717,10000,168.74,,,25-05-2021,25-05-2021
doppelbock-ame-ahm19006-ale-house,Hardwood Doppelbock AME-AHM19006 Ale House,johnsonhardwood,johnsonhardwood-AME-AHM19006,18597.28717,10000,155.48,,,25-05-2021,25-05-2021
strawberry-blonde-ame-ahm19005-ale-house,Hardwood Strawberry Blonde AME-AHM19005 Ale House,johnsonhardwood,johnsonhardwood-AME-AHM19005,18597.28717,10000,155.48,,,25-05-2021,25-05-2021
barley-ale-ame-ahm19004-ale-house,Hardwood Barley Ale AME-AHM19004 Ale House,johnsonhardwood,johnsonhardwood-AME-AHM19004,18597.28717,10000,155.48,,,25-05-2021,25-05-2021
copper-ale-ame-ahm19003-ale-house,Hardwood Copper Ale AME-AHM19003 Ale House,johnsonhardwood,johnsonhardwood-AME-AHM19003,18597.28717,10000,155.48,,,25-05-2021,25-05-2021
hefeweizen-ame-ahm19002-ale-house,Hardwood Hefeweizen AME-AHM19002 Ale House,johnsonhardwood,johnsonhardwood-AME-AHM19002,18597.28717,10000,155.48,,,25-05-2021,25-05-2021
maibock-ame-ahm19001-ale-house,Hardwood Maibock AME-AHM19001 Ale House,johnsonhardwood,johnsonhardwood-AME-AHM19001,18597.28717,10000,155.48,,,25-05-2021,25-05-2021
malibu,Vinyl Malibu EW110ED Waterfront,johnsonhardwood,johnsonhardwood-EW110ED,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
la-jolla,Vinyl La Jolla EW108LO Waterfront,johnsonhardwood,johnsonhardwood-EW108LO,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
pismo,Vinyl Pismo EW107AT Waterfront,johnsonhardwood,johnsonhardwood-EW107AT,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
monterey,Vinyl Monterey EW106TA Waterfront,johnsonhardwood,johnsonhardwood-EW106TA,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
santa-cruz,Vinyl Santa Cruz EW105FO Waterfront,johnsonhardwood,johnsonhardwood-EW105FO,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
morro-bay,Vinyl Morro Bay EW104BR Waterfront,johnsonhardwood,johnsonhardwood-EW104BR,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
laguna,VInyl Laguna EW103GA WATERFRONT,johnsonhardwood,johnsonhardwood-EW103GA,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
carmel,Vinyl Carmel Waterfront EW102CA,johnsonhardwood,johnsonhardwood-EW102CA,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
newport,Vinyl Newport EW101NE Waterfront,johnsonhardwood,johnsonhardwood-EW101NE,22226.02613,10000,96.7,,,25-05-2021,25-05-2021
stonehaven,Hardwood Stonehaven JVC-VSA12710 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSA12710,20411.65665,10000,137.58,,,25-05-2021,25-05-2021
birmingham,Hardwood Birmingham JVC-VSA12709 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSA12709,20411.65665,10000,137.58,,,25-05-2021,25-05-2021
westport,Westport JVC-VSA12708 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSA12708,20411.65665,10000,137.58,,,25-05-2021,25-05-2021
chester,Hardwood Chester JVC-VSA12707 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSA12707,20411.65665,10000,137.58,,,25-05-2021,25-05-2021
stirling,Stirling JVC-VSA12706 Virctorian,johnsonhardwood,johnsonhardwood-JVC-VSA12706,20411.65665,10000,133.95,,,25-05-2021,25-05-2021
hampstead,Hardwood Hampstead JVC-VSH12704 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSH12704,20411.65665,10000,152.1,,,25-05-2021,25-05-2021
edinburgh,Hardwood Edinburgh JVC-VSH12703 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSH12703,20411.65665,10000,152.1,,,25-05-2021,25-05-2021
canterbury,Hardwood Canterbury JVC-VSH12702 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSH12702,20411.65665,10000,152.1,,,25-05-2021,25-05-2021
bristol,Hardwood Bristol JVC-VSH12701 Victorian,johnsonhardwood,johnsonhardwood-JVC-VSH12701,20411.65665,10000,152.1,,,25-05-2021,25-05-2021
verona,Verona AME-EM46705 Tuscan,johnsonhardwood,johnsonhardwood-AME-EM46705,36287.3896,10000,252.74,,,25-05-2021,25-05-2021
sunset,Hardwood Sunset AME-EM46700 Tuscan,johnsonhardwood,johnsonhardwood-AME-EM46700,36287.3896,10000,252.74,,,25-05-2021,25-05-2021
prato,Hardwood Prato AME-E46712 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46712,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
arrezo,Hardwood Arrezo AME-E46711 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46711,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
catania,Hardwood Catania AME-E46710 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46710,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
genoa,Hardwood Genoa AME-E46709 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46709,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
casentino,Hardwood Casentino AME-E46707 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46707,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
lucca,Hardwood Lucca AME-E46706 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46706,38555.35145,9998,277.64,,,25-05-2021,25-05-2021
palazzo,Hardwood Palazzo AME-E46705 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46705,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
florence,Hardwood HICKORY FLORENCE AME-E46702 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46702,38555.35145,10000,277.64,,,25-05-2021,25-05-2021
sienna,Hardwood Sienna AME-E46701 Tuscan,johnsonhardwood,johnsonhardwood-AME-E46701,38555.35145,9996,277.64,,,25-05-2021,25-05-2021
messina,Vinyl Messina 3WS-46801 Sicily,johnsonhardwood,johnsonhardwood-WS-46801,41730.49804,10000,132.91,,,25-05-2021,25-05-2021
enna,Vinyl Enna 3WS-46802 Sicily,johnsonhardwood,johnsonhardwood-WS-46802,41730.49804,10000,132.91,,,25-05-2021,25-05-2021
trapani,Vinyl Trapani 3WS-46803 Sicily,johnsonhardwood,johnsonhardwood-WS-46803,41730.49804,10000,132.91,,,25-05-2021,25-05-2021
syracuse,Vinyl Syracuse 3WS-46804 Sicily,johnsonhardwood,johnsonhardwood-WS-46804,41730.49804,10000,132.91,,,25-05-2021,25-05-2021
trento,Hardwood HICKORY TRENTO JVC-RM35613 ROMAHardwood,johnsonhardwood,johnsonhardwood-JVC-RM35613,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
sorrento,Hardwood HICKORY SORRENTO JVC-RM35612 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35612,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
parma,Hardwood HICKORY PARMA JVC-RM35611 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35611,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
lucera,Hardwood HICKORY LUCERA JVC-RM35610 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35610,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
riviera,Hardwood HICKORY RIVIERA JVC-RM35607 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35607,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
portofino,Hardwood HICKORY PORTOFINO JVC-RM35606 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35606,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
costa,Hardwood HICKORY COSTA JVC-RM35604 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35604,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
amalfi,Hardwood HICKORY AMALFI JVC-RM35602 ROMA,johnsonhardwood,johnsonhardwood-JVC-RM35602,26308.35746,10000,180.17,,,25-05-2021,25-05-2021
degray,Vinyl DeGray RES-11JC Reservoir,johnsonhardwood,johnsonhardwood-RES-11JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
cumberland,Vinyl Cumberland RES-10JC Reservoir,johnsonhardwood,johnsonhardwood-RES-10JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
san-luis,Vinyl San Luis RES-09JC Reservoir,johnsonhardwood,johnsonhardwood-RES-09JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
cedar-creek,Vinyl Cedar Creek RES-08JC Reservoir,johnsonhardwood,johnsonhardwood-RES-08JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
lanier,Vinyl Lanier RES-07JC Reservoir,johnsonhardwood,johnsonhardwood-RES-07JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
amistad,Vinyl Amistad RES-06JC Reservoir,johnsonhardwood,johnsonhardwood-RES-06JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
shasta,Vinyl Shasta RES-05JC Reservoir,johnsonhardwood,johnsonhardwood-RES-05JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
hartwell,Vinyl Hartwell RES-04JC Reservoir,johnsonhardwood,johnsonhardwood-RES-04JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
meredith,Vinyl Meredith RES-03JC Reservoir,johnsonhardwood,johnsonhardwood-RES-03JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
oroville,Vinyl Oroville RES-02JC Reservoir,johnsonhardwood,johnsonhardwood-RES-02JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
powell,Vinyl Powell RES-01JC Reservoir,johnsonhardwood,johnsonhardwood-RES-01JC,13607.7711,10000,56.24,,,25-05-2021,25-05-2021
antelope,Hardwood HICKORY ANTELOPE AME-PCH16604 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCH16604,32205.05827,10000,169.72,,,25-05-2021,25-05-2021
klamath,Hardwood HICKORY KLAMATH AME-PCH16603 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCH16603,32205.05827,10000,169.72,,,25-05-2021,25-05-2021
mojave,Hardwood HICKORY MOJAVE AME-PCH16602 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCH16602,32205.05827,10000,169.72,,,25-05-2021,25-05-2021
omak,Hardwood HICKORY OMAK AME-PCH16601 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCH16601,32205.05827,10000,169.72,,,25-05-2021,25-05-2021
tillamock,Hardwood BIRCH TILLAMOCK AME-PCB16604 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCB16604,32205.05827,10000,147.04,,,25-05-2021,25-05-2021
salem,Hardwood BIRCH SALEM AME-PCB16603 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCB16603,32205.05827,10000,147.04,,,25-05-2021,25-05-2021
mesa,Hardwood BIRCH MESA AME-PCB16602 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCB16602,32205.05827,10000,147.04,,,25-05-2021,25-05-2021
palisades,Hardwood BIRCH PALISADES AME-PCB16601 PACIFIC COAST,johnsonhardwood,johnsonhardwood-AME-PCB16601,32205.05827,10000,147.04,,,25-05-2021,25-05-2021
bison,Hardwood BIRCH BISON JVC-FB12704 FRONTIER,johnsonhardwood,johnsonhardwood-JVC-FB12704,22679.6185,10000,123.06,,,25-05-2021,25-05-2021
dakota,Hardwood BIRCH DAKOTA JVC-FB12703 FRONTIER,johnsonhardwood,johnsonhardwood-JVC-FB12703,22679.6185,10000,123.06,,,25-05-2021,25-05-2021
tomahawk,Hardwood BIRCH TOMAHAWK JVC-FB12702 FRONTIER,johnsonhardwood,johnsonhardwood-JVC-FB12702,22679.6185,10000,123.06,,,25-05-2021,25-05-2021
homestead,Hardwood BIRCH HOMESTEAD JVC-FB12701 FRONTIER,johnsonhardwood,johnsonhardwood-JVC-FB12701,22679.6185,10000,123.06,,,25-05-2021,25-05-2021
monticello,Vinyl Monticello FM-18211 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18211,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
ardenwood,VInyl Ardenwood FM-18210 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18210,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
briarcliff,Vinyl Briarcliff FM-18209 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18209,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
iron-hill,VInyl Iron Hill FM-18208 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18208,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
nightfall,Vinyl Nightfall FM-18207 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18207,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
southwind,Vinyl Southwind FM-18206 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18206,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
high-valley,Vinyl High Valley FM-18205 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18205,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
new-haven,Vinyl New Haven FM-18204 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18204,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
glidden,Vinyl Glidden FM-18203 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18203,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
oxmoor,Vinyl Oxmoor FM-18202 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18202,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
cairnwood,Vinyl Cairnwood FM-18201 FARMHOUSE MANOR,johnsonhardwood,johnsonhardwood-FM-18201,22226.02613,10000,66.73,,,25-05-2021,25-05-2021
pilsner,Hardwood HICKORY PILSNER AME-ESH19003 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-ESH19003,18597.28717,10000,166.14,,,25-05-2021,25-05-2021
scotch,Hardwood HICKORY SCOTCH AME-ESH19002 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-ESH19002,18597.28717,10000,166.14,,,25-05-2021,25-05-2021
porter,Hardwood HICKORY PORTER AME-ESH19001 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-ESH19001,18597.28717,10000,166.14,,,25-05-2021,25-05-2021
rye,Hardwood HICKORY RYE AME-EH19002 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-EH19002,18597.28717,10000,166.14,,,25-05-2021,25-05-2021
applejack,Hardwood HICKORY APPLEJACK AME-EH19001 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-EH19001,18597.28717,10000,166.14,,,25-05-2021,25-05-2021
moonshine,Hardwood MAPLE MOONSHINE AME-EM19007 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-EM19007,18597.28717,10000,142.74,,,25-05-2021,25-05-2021
cognac,Hardwood MAPLE COGNAC AME-EM19006 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-EM19006,18597.28717,10000,142.74,,,25-05-2021,25-05-2021
stout,Hardwood MAPLE STOUT AME-EM19005 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-EM19005,18597.28717,10000,142.74,,,25-05-2021,25-05-2021
amber-ale,Hardwood MAPLE AMBER ALE AME-EM19004 ENGLISH PUB,johnsonhardwood,johnsonhardwood-AME-EM19004,18597.28717,10000,142.74,,,25-05-2021,25-05-2021
